customer_unique_id,last_order_date,total_orders,lifetime_value,is_high_value,days_inactive,is_churned
0bc9c245cd69735af23eefdd89d74e7e,2017-09-13 16:59:00,2,210.8,True,399,True
0be7af6c16fbca7eff244788f89146a3,2018-03-26 10:14:31,2,309.24,True,205,True
0bf1278577a2acf8532a031d98cd517c,2017-12-14 11:10:57,2,284.6,True,307,True
0c32aa09e8eced3ea26c2a013b7b75e9,2018-06-14 21:18:25,2,256.1,True,124,True
0c8286526be3a0fc8f50b7267db95035,2018-03-30 00:06:55,2,345.52,True,201,True
0c8ac932c65f67489929f9164a86606d,2017-10-19 13:31:09,2,306.54,True,363,True
0cc2ee1112a11a1094eff52fa2e87150,2017-10-03 11:54:16,3,839.62,True,379,True
0cf46588cd3f5a23002166b5a1945820,2017-10-19 15:05:10,2,273.0,True,363,True
0d153268371aa25450d4117ff070277e,2018-06-29 11:50:43,2,801.25,True,110,True
0d4644eff058d75937ca1eec574bf87d,2017-11-30 22:20:59,2,230.75,True,320,True
0d57344e9e4e9d16dc699cb417e50cb0,2017-11-21 20:56:07,2,268.77,True,329,True
0d7241c7fb49c1be6e75c9fe99e0822c,2018-04-30 13:40:10,2,253.23,True,170,True
0dc81b520ef7db9cb44bb075e129dcf8,2018-06-18 11:55:25,2,504.95,True,121,True
0df55f5accedda71bda8f4c7f590951f,2018-02-14 20:48:53,2,501.44,True,244,True
0e06af8004ffd01a3461e768f9f659aa,2017-11-19 16:20:52,2,495.53,True,332,True
0e37a80826485260170d428b06df0ab6,2017-09-12 14:29:16,2,344.09,True,400,True
0e3c753956e35026b965d9ac3590c5af,2017-08-08 12:49:02,2,314.12,True,435,True
0e78a1b66adee5bb3a6f014714f79cf4,2018-04-05 15:34:33,2,477.44,True,195,True
0ea353565cdde00e1d8352a08290a352,2017-08-25 17:53:24,2,292.76,True,417,True
0ecc403ec5d6ce000fd84f00cd5efb0a,2017-11-30 16:09:58,2,312.43,True,321,True
0ee57f62666561b72f2ceacad0230cbf,2018-06-20 14:16:20,2,386.41,True,119,True
0f0b49d45120fcb28bda56e94bc85673,2018-02-07 20:18:59,2,812.72,True,251,True
0f5ac8d5c31de21d2f25e24be15bbffb,2017-11-27 12:57:35,2,1544.82,True,324,True
0fd39b61ec94864f92e18e5d7144bc6c,2018-03-26 13:02:31,2,342.1,True,205,True
0fd475edfa0b61c59ecde6f89c21dedb,2017-12-27 11:59:15,2,334.74,True,294,True
0ffc908947e1f0c9f17647058b9a58c2,2017-07-02 19:07:13,2,477.68,True,471,True
1015173479527a15ccb63606a74f404e,2017-09-05 12:48:49,2,371.85,True,407,True
10351fa9e690ca750568e3c19978d69e,2018-06-07 19:45:30,2,253.08,True,131,True
10867a902e32dd54061b2cda9c55b0b6,2018-02-26 14:18:54,2,253.72,True,233,True
10b58cbd6607267fd41812614367439e,2018-01-07 17:14:25,2,323.96,True,283,True
10bf8afdd66da75c386fbacf04c85710,2018-03-23 18:25:21,2,449.0,True,207,True
1118bbd6c82a824ebc677b12e525864f,2017-10-28 00:24:21,2,537.72,True,354,True
11b47516f8f6a42105b9807903ede333,2018-02-20 14:59:40,2,235.3,True,239,True
11e95918d6816403858e8314a3503f4c,2018-07-05 09:14:52,2,259.32,True,104,True
11ebea68a1046fa3268cb278df2c4f31,2017-12-12 15:26:09,2,254.59,True,309,True
120a6e1875940fe48a44d6cf30706230,2017-11-19 10:04:04,2,495.7,True,332,True
1225c9614c5129a3085416d30d50e143,2018-03-07 17:38:07,2,392.28,True,223,True
124bc956b56b1523d2a75b29a856085d,2018-04-02 14:26:59,2,253.08,True,198,True
125740359669fa63858476105a5d523d,2017-07-24 15:38:58,2,584.56,True,450,True
12ab9334b1240d6d037f2b0102a49571,2017-12-13 17:35:27,2,1297.47,True,307,True
12b62a8d3c4911b9a80b935037842fc0,2017-11-07 22:51:12,2,210.62,True,343,True
12c54f6dfd4b723a6c76c4c989494422,2017-09-21 22:00:15,2,322.49,True,390,True
12d8b5ed661190a3a08183644dfc504d,2018-05-02 11:58:28,4,857.95,True,168,True
133e20311ec257bda38f1798250d38c5,2017-05-08 08:06:54,2,782.43,True,527,True
1372bab98f9966bcd4a6fa3e6df6dde8,2018-01-15 20:19:56,2,245.29,True,274,True
1373e04979cfa0fb2092909abbd57f25,2018-05-03 10:55:03,3,609.12,True,167,True
142575266950512b56af193f3962270a,2018-02-17 10:16:55,2,254.38,True,242,True
142dc6250eac579893595d9889411834,2018-05-30 20:25:38,2,240.92,True,139,True
1450ca0539e1e64a77c08ba841c8be94,2018-07-16 23:40:37,2,290.37,True,92,True
1477c54a1abe3610e3e9ab411801cecb,2017-10-14 00:48:58,2,258.67,True,368,True
149c19901ddcd1057deaabc003004a12,2017-08-28 13:49:55,2,439.44,True,415,True
14a188558af6cd5bc222ca773d395a7f,2018-03-07 19:19:24,2,245.15,True,223,True
14d46ad43ae7e3cd6944258b9840373b,2017-03-17 21:50:50,2,255.86,True,578,True
1500da334da019c68fda219f942ba38a,2018-05-14 09:33:57,2,596.76,True,156,True
1501fb94311512e6b98462d159e05a23,2018-04-16 13:45:57,2,556.58,True,184,True
1506abf10c09a2872e24d79f33e4eb12,2018-04-05 08:43:23,2,470.9,True,195,True
155af62b6c947689a67af5c16acd5c55,2018-02-14 17:44:50,2,463.72,True,244,True
1581a918a58a11d99c69f86d9c0d2098,2018-04-12 15:44:28,2,234.99,True,188,True
158ff08f9b1aeebfa96820580f3877a6,2018-01-31 23:38:14,2,305.76,True,258,True
15a38a0c1bf789e06ec42d24e485e794,2018-01-14 15:01:39,2,231.88,True,276,True
15d2493aa522c1040d639aa74bd1fb31,2018-03-20 19:22:08,2,286.23,True,210,True
15eb6c5aa4aa23cbdb42e119220d23ec,2017-10-19 10:33:51,2,436.88,True,363,True
1605a6c5d93d3488fb621c5323930795,2017-03-21 09:21:54,2,614.72,True,575,True
161b2eb506dd664bb5d23dc701a14b59,2017-07-19 18:44:40,2,314.39,True,454,True
1647c6dc2941bd075dc5dd3448807bed,2017-08-20 20:43:57,2,239.62,True,422,True
1650819cd492bbf4b9d189c7d4126475,2018-01-19 11:09:02,2,362.84,True,271,True
165d93a9d1da194b47da42c9cf810ebd,2017-09-03 23:37:01,2,604.79,True,408,True
16a909e83380bb2ae4676ca69ac30886,2018-03-05 03:45:49,2,243.54,True,226,True
1741b0bef7ccbc530ba7287000d5f49f,2018-04-21 14:12:11,2,337.59,True,179,True
175b8225bdd99e95a64e07a6c06e8746,2018-01-26 11:06:38,2,425.24,True,264,True
1772c0fbee58b154da028487de51b74c,2018-07-18 13:30:45,2,386.29,True,91,True
177c725937ae5f96171bb8b43f196dfa,2017-04-28 14:09:28,2,220.33,True,537,True
179f496c6c02a7640d09f0843452e0fc,2017-11-24 19:29:35,2,228.97,True,326,True
17a2d93cb1aab45e3d21d5eba7daaed2,2017-12-18 13:44:44,2,380.44,True,303,True
17c7da60a0690728119612a54035452d,2018-01-10 15:54:44,2,244.02,True,280,True
17dcb8c62667824b3e3755a5b680ebc6,2017-11-24 12:00:57,2,313.78,True,327,True
17e873c00e3fef97c9f1347c6681bd1a,2017-09-23 12:30:56,2,794.6,True,389,True
18753de7f8b65856d23473280e71ceb2,2018-04-05 07:53:49,2,324.1,True,195,True
18a65d67bb184e736656cc017f09f7b8,2018-04-13 22:53:57,3,225.5,True,186,True
1912afd96bbe171633bb73727487ef85,2018-06-08 13:56:46,2,273.68,True,131,True
191525912e1a31a97bf8b481ce852f75,2018-06-20 12:39:18,2,263.64,True,119,True
194be31520cde5c527bad17720119e85,2017-08-14 12:24:28,2,277.25,True,429,True
198ba72088fecd3caeaf2dca0addcfb9,2018-02-09 16:49:44,2,349.3,True,250,True
19bedfc18c92d4e7eb6ba318a6c2033c,2018-04-07 00:42:45,2,1056.2,True,193,True
19c60787f1a478ec7345d03bc4298398,2017-11-23 14:43:38,2,693.67,True,328,True
19da55454167240f3a4a39430007d074,2017-09-24 23:00:55,2,263.28,True,387,True
19f8fcd23ed70e29220a6a2f13ecd911,2017-12-03 20:14:21,2,225.68,True,317,True
1a13743254d9c8e6360106295947932f,2018-07-01 11:51:47,2,767.62,True,108,True
1a15eecd72a08e1134ba406c7a7998e6,2017-06-19 20:18:52,2,415.79,True,484,True
1a281fe9f53ee457dacd2c9e8ccf861f,2018-06-26 10:45:35,2,264.95,True,113,True
1a29e9f39d667f12684910a8edc4b56c,2018-02-14 13:06:04,2,400.51,True,245,True
1a328a664417dc7cbff0ed7df49f5a3d,2018-04-19 09:31:18,2,252.68,True,181,True
1a68c22c23a52a35f499dbd3c5a020a6,2017-09-03 12:19:17,2,250.57,True,409,True
1ae30e98d81bdf991fa25b52b8142308,2017-07-03 15:10:38,2,228.56,True,471,True
1b270bd97f6e1d9af2d5d06f0d4a80e8,2018-02-26 14:57:42,2,213.36,True,233,True
1b6c7548a2a1f9037c1fd3ddfed95f33,2018-02-14 13:22:12,7,959.01,True,245,True
1b765716e166ca699d20c4adc8bb0f7c,2017-04-02 11:52:40,2,209.6,True,563,True
1b7b7f9631cd453251d0b328c9b38a2a,2018-07-17 12:33:49,2,310.84,True,92,True
1b95e3fe033836c787689ae4b9516aa3,2017-05-13 11:35:32,2,393.61,True,522,True
1ba713c8258f756279a049018ce01177,2018-01-11 11:59:41,2,641.74,True,279,True
1bbf6de8bbe287cb474e57d437d72969,2017-10-04 19:40:44,2,377.76,True,377,True
1c98969880c8c7c522bc4677dfce9384,2018-03-22 16:59:33,2,231.41,True,209,True
1ca845c3b11ba93c4ac5182ab9c1197e,2018-04-05 07:17:48,2,424.32,True,195,True
1cbda36ee89944baa7a738ddbdc4679a,2018-05-09 10:54:34,2,540.72,True,161,True
1cc48564488184883cc7923b82c7b3f9,2017-07-21 19:58:21,2,338.86,True,452,True
1ce1097b476f97ea37d805251c5c74ba,2018-01-09 01:24:02,2,336.21,True,281,True
1d627d8a6e1e33ea8eeeb7a17d998660,2017-09-02 20:38:29,2,254.35,True,409,True
1d72aaec15863f7532b2dbf4a5c4247d,2017-08-31 11:57:41,2,479.56,True,412,True
1da09dd64e235e7c2f29a4faff33535c,2018-01-11 11:16:49,3,2164.4,True,279,True
1e05761e47e6a4968ac2ee128b0d42a4,2018-01-31 14:00:36,2,252.34,True,259,True
1e6dc17adde78e52b6fa5e634f4454e0,2017-07-05 19:01:10,2,226.67,True,468,True
1f2c5059dad2c277b3b338163b49ca73,2018-02-17 01:24:58,2,264.63,True,242,True
1f9756abd497b76eeccb492bfe91df35,2018-04-28 07:56:16,2,493.85,True,172,True
1f98e3467d2b48dfb44fc12b137d3447,2018-01-06 15:20:06,2,473.97,True,284,True
1fe11e8f0fa5bea7416ec09d6e8d2b4d,2017-02-20 16:17:04,2,326.24,True,604,True
1fea3244d38e951f0196b2728aee3bdf,2018-03-01 07:50:27,2,230.9,True,230,True
20001d07954025179c613496803181a6,2017-12-15 13:07:21,2,287.21,True,306,True
2004ba7732339d9be65f2236d8887ae4,2018-05-10 11:23:03,3,265.05,True,160,True
20282afdbe6cf22d5f5a956d8b5a3f78,2018-01-30 21:03:55,2,220.09,True,259,True
204efc7a771f1a33fd28465082171f5b,2018-05-04 06:16:16,2,296.11,True,166,True
206b04b38a5dc8404458ec16edeca606,2018-05-17 16:38:18,2,226.47,True,153,True
209e5691e2cda59cd71e45417d7f95a2,2018-01-08 13:14:49,2,215.78,True,282,True
20ae758fb6688386d9d1540f63d380e0,2018-06-14 14:44:06,2,329.83,True,125,True
211aaecea827d378c879c2b2f667c89d,2018-07-11 17:17:37,2,262.66,True,98,True
212de5904c4fe864c3a66f26d3043d97,2017-09-14 14:36:00,2,278.9,True,398,True
213b36024bb0b8261de0ffbd652ebc34,2018-05-26 09:29:26,2,414.41,True,144,True
21421ba1bd92005a3b48e6a745e9b8bb,2018-02-01 17:05:51,2,557.45,True,258,True
21560f93adbd9ada040a40909ac8619d,2017-11-16 17:36:57,2,434.27,True,334,True
217394922e43c19740ea4464e63ca8e0,2018-06-04 20:53:42,2,220.59,True,134,True
21a2d9dc71459dbd3dad219cb9681964,2018-02-19 21:09:50,2,608.39,True,239,True
21bde4e982c4681021edabb899bcebfe,2017-12-17 18:44:55,2,1304.36,True,303,True
21c8aa0cb27943cbf33d75985e28da67,2017-10-29 22:56:42,2,209.18,True,352,True
221ae88140600106a982acb69a0add50,2018-03-13 11:52:46,2,489.99,True,218,True
2271b98c96ef2dbe4241cbbde7c8c12b,2017-12-10 09:22:54,2,340.23,True,311,True
22f6af8201369f9eb96592db3142b9c2,2018-02-14 09:58:15,2,805.12,True,245,True
231d36f5c4b238c26f449ffd98c79180,2018-05-08 09:53:12,2,1199.87,True,162,True
232007f7d8c26eb8d7daaacb46501783,2018-01-05 23:45:24,2,217.74,True,284,True
23339103d82a054f9729b0554ce22e8c,2018-06-16 11:58:28,3,243.89,True,123,True
233c8f191c45cef30af148a82ac70020,2017-06-23 07:59:39,2,215.31,True,481,True
23539ab2fa3d6e255f96114be5d2dbd3,2018-02-10 21:17:00,2,331.38,True,248,True
23c536b39a65168e3e34354b80b4ecf2,2018-01-12 23:57:07,2,214.69,True,277,True
24072811917876a84c81166f96aed0c1,2018-06-06 21:11:57,2,418.63,True,132,True
24115a0c9fc9115c586e54fd5f42e8d1,2018-01-08 15:05:57,2,219.82,True,282,True
24259224caf748993c177ebf964c2e6e,2018-01-15 22:57:58,2,213.07,True,274,True
24391449252cf6db04ce271b2a208d83,2018-04-17 23:29:11,2,384.12,True,182,True
243b99bd9ed8a3f460e7289d0a8df291,2018-06-17 12:33:48,2,253.75,True,122,True
24d27f115e367d9129a0e7a7a5d36866,2017-11-15 10:41:52,2,754.23,True,336,True
24d9e83fe11e4390b69e1afb2b93f5ee,2018-01-05 17:40:45,2,349.49,True,284,True
24fb2954f8c6cdb4b900ed8db6dc88e2,2017-11-25 09:14:23,2,223.81,True,326,True
24fc2d6f4c3339820a1a3746a125f8c5,2017-11-22 14:45:54,2,604.05,True,329,True
2516f43838c4892e066fec28143efa64,2018-02-11 15:26:46,2,815.43,True,248,True
251e658613a224723f8a077946183b20,2017-11-19 20:06:12,2,355.19,True,331,True
255ac312f5ceb97163ec60f0db2eee11,2017-12-05 16:47:25,2,344.93,True,316,True
257a0a891aa05c945617ad8f097645bd,2018-01-06 05:15:19,2,454.72,True,284,True
25a1ad8a564d758f233c587cc657aa4b,2018-05-14 09:41:30,2,482.52,True,156,True
25c88b7eff936d6a6fed64142b760035,2018-07-17 17:16:25,2,504.76,True,92,True
25f24493ded5ebebc26a69b5db344e35,2018-02-25 21:24:36,2,210.76,True,233,True
26a6e3e036636ef1d5636f98b66094cc,2018-06-19 12:51:41,3,480.52,True,120,True
26a9b95058d46f1e6a685688355a1cdb,2018-05-16 17:25:17,2,222.34,True,154,True
26d1b63e9b8478f84f87188c4877049e,2017-08-08 10:40:16,2,597.22,True,435,True
26e025af2347c3968f6a578f853a9da2,2018-05-14 17:21:01,2,413.12,True,156,True
26f06401a5374fd3d26b6eed06af675f,2018-03-08 22:19:42,2,302.94,True,222,True
2708339a3f5355f56983737d54fbce59,2018-01-14 20:36:48,2,223.67,True,275,True
271d3cdd872021b1b6669ad93e8b856b,2018-02-13 16:36:56,2,388.71,True,246,True
27259fad9054fce994a70f1d117bc402,2017-11-24 23:36:43,2,334.74,True,326,True
281e1e72207e518c29b249a1361a775d,2017-07-27 22:41:07,2,437.67,True,446,True
282d49fddab8e95a8673a2a90072cf5c,2018-06-30 00:01:53,2,655.09,True,109,True
282dc4abbf2759fb9bb77217f5cd6c4c,2017-12-05 23:31:12,2,311.86,True,315,True
2878289928927b75d078057c8d91405f,2018-01-08 17:37:09,2,348.6,True,281,True
28989ef45087c96e5a4346e88216c2ba,2017-01-21 19:46:23,2,723.15,True,633,True
289dcfbdf9ce2f94565a76800eb71157,2017-11-16 22:02:48,2,256.4,True,334,True
28aea3e12549a3611bbd8d4e3310e4fa,2018-06-06 13:05:39,2,225.12,True,133,True
28b506334071b7dfadd7bd023d9115c4,2018-02-13 15:58:33,2,458.1,True,246,True
28c7e3fb75d7ce1e496dc539443b71da,2017-07-28 09:35:08,2,345.09,True,446,True
291d020953194db1b8578ff8d9959c62,2018-06-03 16:18:39,2,455.4,True,136,True
294e0922aa06792eea5094656727c0bd,2017-05-20 15:56:32,2,374.15,True,515,True
297ec5afd18366f5ba27520cc4954151,2018-05-12 21:23:13,3,1451.0,True,157,True
29ae9e23943929ef3f3951a883462955,2018-04-20 14:28:20,2,248.92,True,180,True
29d72fba272ad06ed0b2ac6351da042f,2018-05-22 09:20:02,2,267.96,True,148,True
29f8e372b3b1d42ad2e00a0b976bfc34,2018-04-30 17:22:01,2,487.88,True,170,True
2a34af7c4b1b83d78b14cf6b9c32c3b9,2018-03-25 18:27:38,2,222.91,True,205,True
2a36404701b15c414647a2ec2102baba,2018-07-09 19:46:18,2,364.63,True,99,True
2a3d4df1de5c9feee497328298916d41,2017-12-28 16:42:46,2,233.53,True,293,True
2aba7239448982a76a0a79666419e3a3,2018-01-20 17:53:37,2,267.74,True,269,True
2ae6a57dcdd2f1424598fc480cbf698a,2018-02-18 12:40:55,2,421.41,True,241,True
2b0d2a4ffe3906cd18019c2463cfeee9,2018-07-03 23:40:16,2,517.0,True,105,True
2b161eaf4956b131691842e87b3c39c7,2018-03-13 09:45:56,3,225.17,True,218,True
2b174670dbec666bbc68b6e2a4062740,2017-07-10 13:26:40,2,331.94,True,464,True
2b19910e856b2ba3e7257e63a093a3df,2017-09-26 10:24:26,2,262.96,True,386,True
2b4871f788b44ee004ec2c7fc7cd420b,2017-10-31 12:02:07,2,289.84,True,351,True
2b4efa2bb0d9e62ee5e197cacd93c0d6,2018-01-28 15:09:08,2,396.02,True,262,True
2b6ce149982204423f4efac29701255a,2018-01-07 20:09:08,2,626.82,True,282,True
2c14db46aee6245ff5a01f7f69544f73,2018-04-02 14:08:53,2,296.56,True,198,True
2c3ed77b92cba1f5622b5ccaa1792b8b,2018-01-27 17:01:16,2,391.8,True,263,True
2c6a91479a7dc00d8c9d650d8dee88ca,2018-01-16 21:39:46,2,399.53,True,273,True
2cf396c9e24e7627ff042cccb209b9e6,2017-09-18 23:34:58,2,429.3,True,393,True
2d5e5796e7901464c00407e69739c6db,2018-06-04 09:15:35,2,217.39,True,135,True
2d7a88002fb4c6073fbef4f59707a0e0,2017-01-19 15:21:44,2,258.95,True,636,True
2d7c6bd64b139f0f40968dd19c629532,2017-08-01 13:29:51,2,232.76,True,442,True
2dacd79aa5d1a86240b37b6c588de551,2018-02-28 16:07:14,2,389.49,True,231,True
2dcbfb99d95c7ba6eb992a98627f45b8,2017-12-03 20:37:09,2,285.23,True,317,True
2ddc001b620bd90d0f4378cfde1db887,2018-04-04 14:57:59,4,483.33,True,196,True
2ddd50b61ee4a82b40033feecac1f863,2017-10-16 12:21:07,2,273.73,True,366,True
2e08911037fe7ec67377711eee1fdbf3,2018-03-01 18:15:16,2,357.78,True,229,True
2e0a2166aa23da2472c6a60c4af6f7a6,2017-10-29 10:19:49,2,299.53,True,353,True
2e43e031f10de28e557c35ef668f9396,2017-01-26 13:15:42,3,350.97,True,629,True
2e7c511f54e9d94776c606007d672a22,2018-04-10 18:28:31,2,628.95,True,189,True
2f118e666b41b76a61d8cdbbc19f7735,2018-06-30 16:52:04,2,364.63,True,109,True
2f293b442348c20d12aa4537bd3d7234,2018-05-22 20:14:54,2,314.01,True,147,True
2f41863e0922b8d1fbb756691b5c315b,2017-04-06 20:24:10,2,272.64,True,558,True
2f7c8c8386941ce0ef458ca7ff304123,2017-08-19 20:46:24,2,247.93,True,423,True
2f87ccd8d2d676d667a844ee5c6a17bd,2018-01-17 15:54:43,2,405.52,True,273,True
2fa63db193ecb500d4058cae36026f8f,2018-04-23 21:25:00,2,446.16,True,176,True
2fc5e667ccf2a1c87a798be23f1c920a,2017-11-04 14:02:54,2,437.41,True,347,True
2fe074ea3cc24b8fd57d29effc995f8b,2017-12-01 07:15:07,2,1043.06,True,320,True
2ff1b818fb048c44dc6629f013cceae6,2017-08-04 15:17:18,2,289.92,True,439,True
301a6d74a3eb7cd8e3508a045b8fa2e1,2017-08-23 16:22:05,2,591.17,True,420,True
310647380793836bfa5b7b6b3f518423,2017-10-18 13:34:48,3,385.27,True,364,True
3170ebd8b32a5e2102c9d75e0a7f6d74,2017-08-25 11:16:05,2,276.48,True,418,True
317f563ca3576550955f39a346b15be5,2018-02-20 21:00:39,2,330.27,True,238,True
318b8659483e12e9cbe1e6550d97f9d9,2017-03-01 12:54:25,2,635.4,True,595,True
31aa2034dc4b34b06487e22a53b4a07a,2017-09-29 18:39:14,2,379.28,True,382,True
31bfa97f1ea0663a50ebc5c811ebdf4d,2017-11-02 19:29:31,2,937.36,True,348,True
31d332d20895c5c0baefe55207a0fead,2018-07-17 01:02:33,3,276.07,True,92,True
31d4b05ef830a7347b8f43640eb6511e,2017-02-22 21:56:03,2,323.35,True,601,True
31d958dffbf0b744375b5ff0393e6fb3,2017-09-20 06:27:32,2,213.74,True,392,True
31e2e13cc64f2a3bd9dbde22bbad06b2,2018-01-25 01:39:13,2,350.2,True,265,True
31f49e069c399db9c3a0bdf8653e4e8f,2017-09-08 16:38:17,2,528.77,True,404,True
322740034480eb5fe9d14398aee49d4b,2018-04-04 19:07:44,2,549.29,True,195,True
